song_id,track_name,album_name,uri_id,release_date,explicit,type,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0eWmf9kNMUEYN7qhlb7yHy,Wish You Were The Whiskey,Priscilla Block,spotify:track:0eWmf9kNMUEYN7qhlb7yHy,2021-04-07,False,track,58,0.467,0.772,-3.39,0.0439,0.161,0,0.0816,0.489,155.928
5bt5mhA34P1Dncbik5EGeJ,Build Me Up Buttercup,Build Me Up Buttercup,spotify:track:5bt5mhA34P1Dncbik5EGeJ,2018-10-31,False,track,56,0.607,0.167,-13.007,0.0902,0.885,0,0.165,0.469,122.627
4ZyxpYxjhjl3Eh0EQ2ssv1,Peachi,Peachi,spotify:track:4ZyxpYxjhjl3Eh0EQ2ssv1,2021-09-24,False,track,48,0.53,0.6,-6.845,0.121,0.0893,0.000686,0.0889,0.358,172.687
4ULF3UCv88bPRoRIIHX30A,parallel universe,parallel universe pt. 1,spotify:track:4ULF3UCv88bPRoRIIHX30A,2021-05-14,False,track,31,0.659,0.603,-4.139,0.0642,0.114,0,0.101,0.348,92.013
2DTpP3caqX3QdJIEoS83mD,Your Heart,Your Heart,spotify:track:2DTpP3caqX3QdJIEoS83mD,2021-09-24,True,track,80,0.861,0.637,-7.701,0.133,0.392,0,0.0929,0.754,87.006
1NzRZ7AosK7ZDumMsZYofo,Just Friends,Just Friends,spotify:track:1NzRZ7AosK7ZDumMsZYofo,2020-05-08,False,track,62,0.868,0.656,-6.579,0.0351,0.0879,0.00316,0.14,0.793,114.991
4zb3kFL9fXrrfTwIY4CcDy,Flux,Flux,spotify:track:4zb3kFL9fXrrfTwIY4CcDy,2019-03-01,False,track,54,0.518,0.465,-5.903,0.0273,0.834,0,0.203,0.302,93.024
551xyaSJsg8hILXFq9JdST,THE PLAN,Tenet (Original Motion Picture Soundtrack),spotify:track:551xyaSJsg8hILXFq9JdST,2020-08-22,True,track,68,0.433,0.443,-10.568,0.0361,0.0922,0.000293,0.117,0.0363,79.903
5jKSIscCc2PlmqLYfQGIU4,Pressure,Pressure,spotify:track:5jKSIscCc2PlmqLYfQGIU4,2020-11-13,False,track,39,0.741,0.71,-6.16,0.0783,0.0907,4.06e-06,0.29,0.734,120.054
11dxtPJKR4E0wlSr0A0t47,Potential Breakup Song,Insomniatic,spotify:track:11dxtPJKR4E0wlSr0A0t47,2007-01-01,False,track,72,0.572,0.89,-4.139,0.039,0.00082,0.00937,0.564,0.765,158.038
0tQmgwFKw9069z1BXniOiA,Provide (feat. Chris Brown & Mark Morrison),Provide (feat. Chris Brown & Mark Morrison),spotify:track:0tQmgwFKw9069z1BXniOiA,2021-02-05,True,track,65,0.652,0.803,-4.116,0.238,0.0165,0,0.307,0.661,95.025
7MbZIh0vnrayVbdaXCOyo1,Sometimes,Sometimes,spotify:track:7MbZIh0vnrayVbdaXCOyo1,2019-10-18,True,track,51,0.652,0.885,-4.905,0.0593,0.0131,0.00868,0.0748,0.52,92.0
05mAIVLkIWc2d1UBYZBCp8,1999,Charli,spotify:track:05mAIVLkIWc2d1UBYZBCp8,2018-10-05,False,track,63,0.739,0.742,-4.586,0.0329,0.0227,1.39e-06,0.229,0.659,124.016
4Nbpz7QpVSRcFlpeYyP3Wr,willow,evermore,spotify:track:4Nbpz7QpVSRcFlpeYyP3Wr,2021-12-03,False,track,1,0.392,0.579,-9.195,0.164,0.835,0.00179,0.145,0.549,80.961
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse,spotify:track:3KkXRkHbMCARz0aVfEt68P,2018-12-14,False,track,84,0.76,0.479,-5.574,0.0466,0.556,0,0.0703,0.913,89.911
0Y4xg5612xZ3vAgWEkMjw3,Far Away,Far Away,spotify:track:0Y4xg5612xZ3vAgWEkMjw3,2021-03-19,False,track,58,0.768,0.519,-8.494,0.0739,0.402,0,0.183,0.452,112.973
1daDRI9ahBonbWD8YcxOIB,Angels Like You,Plastic Hearts,spotify:track:1daDRI9ahBonbWD8YcxOIB,2020-11-27,False,track,78,0.672,0.642,-4.035,0.0313,0.0981,0,0.1,0.494,121.981
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),Paradise,spotify:track:6ft4hAq6yde8jPZY2i5zLr,2020-10-30,False,track,84,0.632,0.595,-7.644,0.0401,0.0689,0,0.209,0.435,124.114
3n1HsYVwX6qMvihf5uZDKs,Bad Girl,Bad Girl,spotify:track:3n1HsYVwX6qMvihf5uZDKs,2021-02-04,False,track,68,0.682,0.694,-5.866,0.0391,0.232,1.5e-05,0.0736,0.237,101.983
1FfQScGXFnfPu309jwGgwg,Gonna Be Okay,Gonna Be Okay,spotify:track:1FfQScGXFnfPu309jwGgwg,2020-08-21,True,track,38,0.851,0.524,-7.028,0.0772,0.654,0,0.0966,0.887,119.939
6wJYhPfqk3KGhHRG76WzOh,Blueberry Faygo,Blueberry Faygo,spotify:track:6wJYhPfqk3KGhHRG76WzOh,2020-02-07,True,track,78,0.774,0.554,-7.909,0.0383,0.207,0,0.132,0.349,99.034
01k24g94i1JvkFLQmVEdCd,If You're Over Me,Palo Santo,spotify:track:01k24g94i1JvkFLQmVEdCd,2018-05-10,False,track,58,0.647,0.853,-4.516,0.0904,0.0615,0,0.062,0.618,103.846
0SYvT7Ec9YrDRFPV9g9UXt,Superficial Love,Superficial Love,spotify:track:0SYvT7Ec9YrDRFPV9g9UXt,2020-06-12,False,track,49,0.623,0.787,-6.609,0.0549,0.325,1.14e-06,0.0688,0.785,91.962
6CdVbmpLVJEWdvNljQk10L,Slide,Slide,spotify:track:6CdVbmpLVJEWdvNljQk10L,2021-08-16,False,track,40,0.735,0.67,-5.57,0.0536,0.0715,0,0.34,0.86,96.011
4J92EUjxBf8cj3yMr3M6B5,In The Night,In the Night,spotify:track:4J92EUjxBf8cj3yMr3M6B5,2021-06-04,False,track,55,0.726,0.642,-6.797,0.0678,0.123,7.97e-06,0.286,0.623,123.981
0tgVpDi06FyKpA1z0VMD4v,Perfect,÷,spotify:track:0tgVpDi06FyKpA1z0VMD4v,2017-03-03,False,track,88,0.599,0.448,-6.312,0.0232,0.163,0,0.106,0.168,95.05
6KiEsqGg0HBOSMflVH7Onx,Ur So F**kInG cOoL,Ur So F**kInG cOoL,spotify:track:6KiEsqGg0HBOSMflVH7Onx,2020-05-29,True,track,63,0.816,0.677,-4.067,0.19,0.357,0,0.165,0.533,78.967
1KO4aiGkvF1eMTBrzL4vAd,I Don't Want to Talk,I Don't Want to Talk,spotify:track:1KO4aiGkvF1eMTBrzL4vAd,2021-09-30,False,track,67,0.461,0.908,-3.222,0.0768,0.0133,1.4e-06,0.31,0.637,162.04
1Tqshmc0rnQPaIGJfRp2Da,Alien,Alien,spotify:track:1Tqshmc0rnQPaIGJfRp2Da,2020-06-12,False,track,66,0.71,0.768,-4.772,0.0457,0.00813,3.66e-05,0.0791,0.419,118.085
4HTY26kzdGCKJF1EqcRd2J,Feelin' Like Tunechi,Trust Fund Babies,spotify:track:4HTY26kzdGCKJF1EqcRd2J,2021-10-01,True,track,74,0.559,0.532,-7.679,0.353,0.174,0,0.136,0.529,85.843
0VWLId2RwPCno9s1cJm2Vy,Travesuras - Remix,Travesuras,spotify:track:0VWLId2RwPCno9s1cJm2Vy,2021-03-11,True,track,76,0.739,0.788,-5.198,0.0731,0.0513,0,0.282,0.473,175.996
5qYf19BLOheApfe6NqhDPg,For a Second,For a Second,spotify:track:5qYf19BLOheApfe6NqhDPg,2020-12-04,False,track,58,0.681,0.871,-2.345,0.105,0.335,0,0.0929,0.447,145.984
167NK7xPIRNKnSmUE9dBrQ,Idea of Her,Man’s Best Friend,spotify:track:167NK7xPIRNKnSmUE9dBrQ,2021-06-04,False,track,60,0.518,0.423,-8.818,0.0284,0.79,0,0.0765,0.323,129.905
1mpkTTUxWTB3FlO2OlRIB4,Seven Hells,Fits of Reason,spotify:track:1mpkTTUxWTB3FlO2OlRIB4,2013-04-02,False,track,42,0.514,0.613,-9.51,0.0838,0.0051,0.00134,0.0945,0.545,143.165
2BWWsCwuHAZFE1scLyP6Qe,Somebody To You,Meet The Vamps,spotify:track:2BWWsCwuHAZFE1scLyP6Qe,2014-11-04,False,track,68,0.559,0.849,-4.676,0.0454,0.0854,0,0.328,0.759,86.978
19pChrR4hwdINqoOFUo2Hj,Keep Your Head Up Princess,Keep Your Head Up Princess,spotify:track:19pChrR4hwdINqoOFUo2Hj,2021-10-12,False,track,68,0.689,0.143,-17.374,0.264,0.97,0,0.109,0.528,85.398
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),Without Warning,spotify:track:7sO5G9EABYOXQKNPNiE9NR,2017-10-30,True,track,82,0.88,0.428,-8.28,0.206,0.149,5.05e-05,0.114,0.333,100.007
2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),Lazarus,spotify:track:2M9ULmQwTaTGmAdXaXpfz5,2010-03-09,True,track,73,0.633,0.673,-6.403,0.258,0.297,0,0.206,0.659,86.776
6KI1ZpZWYAJLvmVhCJz65G,You Don't Own Me (feat. G-Eazy),Suicide Squad: The Album,spotify:track:6KI1ZpZWYAJLvmVhCJz65G,2016-07-01,False,track,70,0.332,0.635,-5.653,0.0898,0.159,2.79e-06,0.0599,0.261,186.249
5e50NiIlOc2YJIftHzoehd,MALA SANTA,MALA SANTA,spotify:track:5e50NiIlOc2YJIftHzoehd,2019-10-18,False,track,68,0.851,0.701,-3.649,0.0396,0.311,0.000211,0.163,0.527,98.039
4K8cyoCDovlc4FvtUr2Hfx,Nada,Nada,spotify:track:4K8cyoCDovlc4FvtUr2Hfx,2020-08-14,False,track,76,0.684,0.808,-2.737,0.061,0.0518,1.02e-05,0.0858,0.712,173.905
6wmAHw1szh5RCKSRjiXhPe,How Long,Voicenotes,spotify:track:6wmAHw1szh5RCKSRjiXhPe,2018-05-11,False,track,74,0.845,0.561,-5.253,0.0778,0.211,3.49e-06,0.0383,0.811,109.974
3pYDZTJM2tVBUhIRifWVzI,Blow,Cannibal (Expanded Edition),spotify:track:3pYDZTJM2tVBUhIRifWVzI,2010-11-19,False,track,70,0.753,0.729,-3.862,0.0392,0.00334,5.66e-05,0.073,0.812,120.013
2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,spotify:track:2ekn2ttSfGqwhhate0LSR0,2017-06-02,False,track,80,0.762,0.7,-6.021,0.0694,0.00261,1.56e-05,0.153,0.608,116.073
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Put Your Records On,spotify:track:6AGOKlMZWLCaEJGnaROtF9,2020-04-24,False,track,81,0.399,0.491,-10.778,0.0538,0.0563,0.00089,0.11,0.151,91.066
0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,OK Not To Be OK,spotify:track:0zzVTGyRrWpQu8Fr28NRAv,2020-09-10,False,track,77,0.743,0.837,-5.025,0.0649,0.0172,0,0.0743,0.263,103.072
5xvUgoVED1F4mBu8FL0HaW,Ready or Not,Hello My Name Is...,spotify:track:5xvUgoVED1F4mBu8FL0HaW,2012-01-01,False,track,73,0.715,0.872,-3.835,0.0509,0.00351,3.84e-05,0.107,0.748,93.043
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Savage Love (Laxed - Siren Beat),spotify:track:1xQ6trAsedVPCdbtDAmk0c,2020-06-11,True,track,81,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076
2vDH0r4FU75wEivLDZcvze,Therapist,Therapist,spotify:track:2vDH0r4FU75wEivLDZcvze,2020-01-23,True,track,59,0.61,0.473,-8.433,0.389,0.136,0,0.0828,0.528,183.926
02kDW379Yfd5PzW5A6vuGt,Lemonade,"Lemonade (feat. Gunna, Don Toliver & NAV)",spotify:track:02kDW379Yfd5PzW5A6vuGt,2020-08-14,True,track,82,0.799,0.66,-6.153,0.079,0.256,0,0.111,0.471,140.04
6QDZlGAY1njNqAdOM6PryZ,Save Myself,Save Myself,spotify:track:6QDZlGAY1njNqAdOM6PryZ,2020-07-22,False,track,58,0.55,0.544,-9.21,0.0356,0.383,0,0.317,0.526,146.821
7dZ1Odmx9jWIweQSatnRqo,Million Reasons,Million Reasons,spotify:track:7dZ1Odmx9jWIweQSatnRqo,2016-10-21,False,track,78,0.666,0.423,-8.012,0.043,0.494,0,0.106,0.154,129.89
2Eb367lyxqaHt6sLNANyrr,Sin City,"TieDye, Pt. 1",spotify:track:2Eb367lyxqaHt6sLNANyrr,2019-12-11,True,track,60,0.886,0.225,-11.437,0.457,0.676,0,0.0938,0.387,120.1
5gBDIvAbte3zg0PN4aVqs8,Love Again,Future Nostalgia,spotify:track:5gBDIvAbte3zg0PN4aVqs8,2021-12-03,False,track,0,0.659,0.667,-4.668,0.0339,0.00173,2.85e-05,0.1,0.468,115.982
3cyw3MYxhpCSPMawfqdFNk,Teen Scene (ft. Buddy),Habits,spotify:track:3cyw3MYxhpCSPMawfqdFNk,2021-04-30,True,track,53,0.335,0.744,-6.359,0.71,0.482,0,0.198,0.545,215.449
0nziJUQGd3PIkXrRSVo7fw,Flaws,Chapter 1,spotify:track:0nziJUQGd3PIkXrRSVo7fw,2019-04-05,True,track,30,0.782,0.635,-6.263,0.0951,0.0818,0,0.0821,0.198,140.042
3KwwE4sgCzMaKWq6QBebmX,Me Too,Thank You,spotify:track:3KwwE4sgCzMaKWq6QBebmX,2017-05-12,False,track,76,0.934,0.694,-5.849,0.101,0.0971,1.2e-06,0.477,0.833,123.831
6I1Q5mSAvXveekghOaTUoR,Chance,Chance,spotify:track:6I1Q5mSAvXveekghOaTUoR,2021-06-01,False,track,52,0.635,0.612,-6.476,0.209,0.255,2.14e-05,0.125,0.439,155.978
7jOzl8HAKObMVeMLCUUNNB,Vete Pa La,Vete Pa La,spotify:track:7jOzl8HAKObMVeMLCUUNNB,2019-12-06,False,track,48,0.705,0.881,-3.81,0.0498,0.0912,3.96e-06,0.127,0.888,167.829
3xJu5hrOU9OvFQSGLQiwQS,Anthony Kiedis,Anthony Kiedis / Front Tooth,spotify:track:3xJu5hrOU9OvFQSGLQiwQS,2021-10-15,False,track,60,0.754,0.672,-5.641,0.0466,0.0279,1.78e-06,0.0884,0.866,95.05
2HCE3VBC1aTOuVrfvYm44t,Ma bien aimée,Amigo,spotify:track:2HCE3VBC1aTOuVrfvYm44t,2018-08-31,False,track,42,0.795,0.797,-4.678,0.064,0.554,0.00153,0.288,0.955,112.978
6DdC4I8ENm7zHH9Jy9pFg4,VACAXIONES,VACAXIONES,spotify:track:6DdC4I8ENm7zHH9Jy9pFg4,2021-10-29,False,track,79,0.567,0.686,-5.096,0.119,0.147,0,0.118,0.427,92.416
5B2Fil0dJNfob1W8gpL5E4,Love Vibration,Love Vibration,spotify:track:5B2Fil0dJNfob1W8gpL5E4,2021-10-08,False,track,59,0.773,0.903,-5.279,0.0417,0.00171,0.617,0.0476,0.762,123.926
7Gpx2fNJiilvrf9Ss8qbit,Calendar Girl,Deadpool (Original Soundtrack Album),spotify:track:7Gpx2fNJiilvrf9Ss8qbit,1959-06-12,False,track,56,0.703,0.649,-7.727,0.0312,0.397,0,0.209,0.862,122.719
4XI5GjQ6zcJXsDnuyOGGEa,Look For The Good - Single Version,Look For The Good,spotify:track:4XI5GjQ6zcJXsDnuyOGGEa,2020-04-17,False,track,61,0.71,0.615,-8.23,0.133,0.0384,0,0.283,0.746,90.263
6XdHZr9iXdqc4Q76wtgbqr,The Way You Felt,The Way You Felt,spotify:track:6XdHZr9iXdqc4Q76wtgbqr,2021-04-30,False,track,69,0.872,0.52,-6.928,0.0618,0.715,0,0.0982,0.736,131.918
5oJa785dEiK3F16gBeWeqf,Ladida (My Heart Goes Boom),Ladida (My Heart Goes Boom),spotify:track:5oJa785dEiK3F16gBeWeqf,2020-07-03,False,track,44,0.68,0.815,-4.931,0.032,0.11,2.4e-05,0.138,0.436,126.013
1P9KM0iwzW8e900blTRJWJ,I Must Be In Love,I Must Be In Love,spotify:track:1P9KM0iwzW8e900blTRJWJ,2021-06-23,True,track,50,0.577,0.687,-6.389,0.0365,0.133,0.000212,0.126,0.316,143.994
72OVuCsepETEeden7Qq152,Slipping,Fool Me With Flattery,spotify:track:72OVuCsepETEeden7Qq152,2021-08-20,True,track,21,0.448,0.687,-4.868,0.0648,0.301,0,0.0837,0.793,200.009
0P0UtGDZpUMWoFCuDTn78K,Honey Boo,Honey Boo,spotify:track:0P0UtGDZpUMWoFCuDTn78K,2020-04-03,False,track,62,0.803,0.642,-3.759,0.217,0.153,1.76e-06,0.14,0.856,170.037
25r6MZ4Gtd76l43qnZI1DG,Flocky Flocky (feat. Travis Scott),Flocky Flocky (feat. Travis Scott),spotify:track:25r6MZ4Gtd76l43qnZI1DG,2021-10-08,True,track,80,0.8,0.541,-5.05,0.0375,0.0252,0,0.146,0.194,135.99
20ChN6ZWJ2yhuXcE6SKHDM,Wow Wow (feat. Becky G),Wow Wow (feat. Becky G),spotify:track:20ChN6ZWJ2yhuXcE6SKHDM,2021-08-26,False,track,82,0.744,0.679,-3.51,0.0791,0.0654,0.00429,0.0966,0.866,176.024
4eSuZPXeHth5Xlf4h4svfK,Llegando Al Rancho,Llegando Al Rancho,spotify:track:4eSuZPXeHth5Xlf4h4svfK,2021-04-30,False,track,36,0.659,0.71,-6.686,0.0471,0.627,0.000197,0.0575,0.985,188.897
2YSbHu9XF4bNYWt3MnIhgE,Bohemian Rhapsody,Suicide Squad: The Album,spotify:track:2YSbHu9XF4bNYWt3MnIhgE,2016-08-05,False,track,58,0.386,0.562,-4.363,0.03,0.175,9.17e-06,0.209,0.228,72.945
6hHgp5xOzszr0i9xfFvyis,You + Me Together,Pale Blue Dot -EP,spotify:track:6hHgp5xOzszr0i9xfFvyis,2021-04-22,False,track,28,0.747,0.691,-5.329,0.0415,0.0844,0.0114,0.324,0.895,98.043
3BvwBnmbsKs7dBkU6PKBrT,Lento (feat. Pabllo Vittar) [Brabo Remix],Lento (feat. Pabllo Vittar) [Brabo Remix],spotify:track:3BvwBnmbsKs7dBkU6PKBrT,2021-01-22,False,track,56,0.726,0.601,-7.516,0.147,0.177,2.51e-05,0.157,0.555,94.999
7p4v6j4t0QUX6fJppPSdHG,Good News,Good News,spotify:track:7p4v6j4t0QUX6fJppPSdHG,2020-09-25,False,track,41,0.655,0.737,-4.718,0.14,0.152,0,0.352,0.54,86.049
45bE4HXI0AwGZXfZtMp8JR,you broke me first,you broke me first,spotify:track:45bE4HXI0AwGZXfZtMp8JR,2020-04-17,False,track,87,0.667,0.373,-9.389,0.05,0.785,0,0.0906,0.0823,124.148
5dn6QANKbf76pANGjMBida,Blueberry Eyes (feat. SUGA of BTS),Blueberry Eyes (feat. SUGA of BTS),spotify:track:5dn6QANKbf76pANGjMBida,2020-09-15,False,track,72,0.746,0.611,-7.034,0.101,0.454,0.000922,0.133,0.411,149.967
6KBYk8OFtod7brGuZ3Y67q,Misery,Hands All Over,spotify:track:6KBYk8OFtod7brGuZ3Y67q,2010,False,track,61,0.704,0.81,-4.874,0.0425,0.000315,0,0.216,0.726,102.98
3p5f1pEAJWvrjeurmm5t2M,Scab Song,Scab Song,spotify:track:3p5f1pEAJWvrjeurmm5t2M,2021-09-24,False,track,46,0.534,0.447,-7.901,0.0869,0.322,0.000262,0.373,0.372,90.514
3g0mEQx3NTanacLseoP0Gw,Takeaway,World War Joy,spotify:track:3g0mEQx3NTanacLseoP0Gw,2019-12-06,False,track,77,0.528,0.511,-8.144,0.0324,0.126,0,0.101,0.351,100.1
288li8gcr0oOAHDwAERZHS,Red Desert,CALM,spotify:track:288li8gcr0oOAHDwAERZHS,2020-03-27,False,track,62,0.501,0.83,-4.474,0.118,0.0205,2.52e-06,0.0563,0.449,133.927
0BI0hfbmqybnd3TezrDME3,Met Him Last Night (feat. Ariana Grande),Dancing With The Devil…The Art of Starting Over,spotify:track:0BI0hfbmqybnd3TezrDME3,2021-04-02,True,track,68,0.538,0.512,-4.548,0.0262,0.22,0,0.101,0.12,144.978
2Sx4OLfgMfRgYDvGHBJvck,Please Don't Suck,Please Don't Suck,spotify:track:2Sx4OLfgMfRgYDvGHBJvck,2021-07-14,True,track,59,0.826,0.859,-2.958,0.0329,0.0348,8.25e-06,0.0335,0.645,109.056
2pI0OyprOJssVYlqx9ZO3t,PAPÁS,PAPÁS,spotify:track:2pI0OyprOJssVYlqx9ZO3t,2020-08-06,False,track,60,0.785,0.847,-3.182,0.0904,0.083,0,0.101,0.932,93.024
1MbEADz2hSkQAM2Yikfr9Y,i wanna be your girlfriend,i wanna be your girlfriend,spotify:track:1MbEADz2hSkQAM2Yikfr9Y,2021-04-08,True,track,50,0.535,0.475,-9.586,0.0317,0.357,0.0587,0.0574,0.191,112.982
1fNznqiu5d1wLezuTyy1UB,Whatever Forever Is,The Pink Slip EP,spotify:track:1fNznqiu5d1wLezuTyy1UB,2021-01-15,False,track,51,0.635,0.827,-6.021,0.0468,0.0308,2.39e-05,0.0838,0.936,154.016
6s3UHVDqqqNHa1HyynG4VI,SYNCOPATE,SYNCOPATE,spotify:track:6s3UHVDqqqNHa1HyynG4VI,2021-09-14,False,track,58,0.853,0.654,-5.614,0.0789,0.0106,0.00283,0.102,0.685,104.012
7l3OQbWE1gvd4204aEgAz8,NOW,NOW,spotify:track:7l3OQbWE1gvd4204aEgAz8,2020-09-18,True,track,60,0.765,0.776,-4.109,0.0355,0.184,0,0.245,0.812,148.094
3CNqo3gYrfexdrtjFmC9he,Where Is The Love?,Elephunk,spotify:track:3CNqo3gYrfexdrtjFmC9he,2003,False,track,71,0.834,0.696,-3.224,0.197,0.11,0,0.13,0.804,94.09
1VZVY4LPRkpiA6E3KUAYrk,"I Am a Poor Wayfaring Stranger - from ""1917"" (A Cappella)","I Am a Poor Wayfaring Stranger (from the film ""1917"")",spotify:track:1VZVY4LPRkpiA6E3KUAYrk,2020-02-07,False,track,45,0.365,0.00258,-22.155,0.0498,0.944,0,0.114,0.458,101.566
5ZMXWxz3752G8bUNJXqFLi,Help Me Run Away,Matter,spotify:track:5ZMXWxz3752G8bUNJXqFLi,2016-01-29,False,track,34,0.521,0.929,-5.064,0.0704,0.0021,0.0011,0.124,0.322,158.003
4ipnJyDU3Lq15qBAYNqlqK,Mi Gente,Mi Gente,spotify:track:4ipnJyDU3Lq15qBAYNqlqK,2017-06-30,False,track,71,0.774,0.687,-4.818,0.0584,0.0179,1.17e-05,0.128,0.308,104.959
0lQk4UhEVDnOH5vYH0vgHM,Sabe,Sabe,spotify:track:0lQk4UhEVDnOH5vYH0vgHM,2021-10-26,False,track,81,0.787,0.624,-4.156,0.137,0.103,0,0.172,0.767,93.063
03NqHNdG3Ur6kciQWK6e8V,Oh Na Na,Oh Na Na,spotify:track:03NqHNdG3Ur6kciQWK6e8V,2021-10-29,False,track,80,0.744,0.862,-3.446,0.0622,0.0715,5.58e-06,0.0889,0.688,115.021
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,Shoot For The Stars Aim For The Moon,spotify:track:1tkg4EHVoqnhR6iFEXb60y,2020-07-03,True,track,84,0.709,0.548,-8.493,0.353,0.65,1.59e-06,0.133,0.543,83.995
2BcMwX1MPV6ZHP4tUT9uq6,Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,2021-09-03,True,track,90,0.849,0.424,-9.579,0.324,0.0635,0,0.0834,0.153,145.887
5tiZBnx5IvETA0Pj3gELjn,me & ur ghost,me & ur ghost,spotify:track:5tiZBnx5IvETA0Pj3gELjn,2020-08-21,True,track,71,0.742,0.679,-4.594,0.0259,0.0488,0,0.0754,0.856,100.041
5WvAo7DNuPRmk4APhdPzi8,No Brainer,No Brainer,spotify:track:5WvAo7DNuPRmk4APhdPzi8,2018-07-27,True,track,69,0.552,0.76,-4.706,0.342,0.0733,0,0.0865,0.639,135.702
1tNJrcVe6gwLEiZCtprs1u,3 Nights,"Don't Forget About Me, Demos",spotify:track:1tNJrcVe6gwLEiZCtprs1u,2018-10-16,False,track,77,0.815,0.518,-6.594,0.0897,0.223,0,0.104,0.877,151.891
2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,7 EP,spotify:track:2YpeDb67231RjR0MgVLzsG,2019-06-21,False,track,81,0.878,0.619,-5.56,0.102,0.0533,0,0.113,0.639,136.041
6qxPykWNMJos87C8atw9bE,Die For a Man (feat. Lil Uzi Vert),Die For a Man (feat. Lil Uzi Vert),spotify:track:6qxPykWNMJos87C8atw9bE,2021-04-30,True,track,52,0.669,0.893,-3.319,0.0372,0.0736,0,0.14,0.314,89.996
6LTyrU1xfKB5s1V5iXu7xo,KARATE,KARATE,spotify:track:6LTyrU1xfKB5s1V5iXu7xo,2021-07-02,False,track,30,0.668,0.736,-4.572,0.315,0.377,0,0.0697,0.662,173.946
380HmhwTE2NJgawn1NwkXi,Rojo,Colores,spotify:track:380HmhwTE2NJgawn1NwkXi,2020-03-19,False,track,70,0.663,0.598,-4.042,0.17,0.193,8.02e-05,0.0856,0.4,172.245
5HqRQwSAPAgJBQ3bhtpUTg,Nice to Meet Ya (feat. Nicki Minaj),TREAT MYSELF,spotify:track:5HqRQwSAPAgJBQ3bhtpUTg,2020-01-31,False,track,59,0.754,0.561,-6.279,0.333,0.0111,0.0267,0.126,0.539,192.034
08bNPGLD8AhKpnnERrAc6G,FRIENDS,FRIENDS,spotify:track:08bNPGLD8AhKpnnERrAc6G,2018-02-09,True,track,80,0.626,0.88,-2.384,0.0504,0.205,0,0.128,0.534,95.079
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)",spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,2005-11-28,False,track,83,0.778,0.824,-5.892,0.0707,0.284,0,0.405,0.758,100.024
0m7u5SnaRZVUWRIeHBNma4,Hold Out,a touch of the beat gets you up on your feet gets you out and then into the sun,spotify:track:0m7u5SnaRZVUWRIeHBNma4,2021-05-07,False,track,40,0.57,0.474,-9.229,0.0264,0.499,0.142,0.325,0.216,121.028
2nMOodYNHBAQ3Kc1QNimZU,Cool,Future Nostalgia,spotify:track:2nMOodYNHBAQ3Kc1QNimZU,2020-03-27,False,track,63,0.469,0.785,-4.015,0.0664,0.133,1.55e-06,0.0931,0.79,89.719
4HzqWEdAbzcVFDv0pvxV4w,Sobrio,Sobrio,spotify:track:4HzqWEdAbzcVFDv0pvxV4w,2021-07-08,False,track,89,0.762,0.77,-2.758,0.223,0.138,0,0.15,0.631,177.998
1Jpf1h05XVxhQg2lngHI4L,Only You,Only You,spotify:track:1Jpf1h05XVxhQg2lngHI4L,2021-03-12,False,track,27,0.599,0.709,-3.743,0.0851,0.213,0,0.324,0.511,86.957
28QpCzFbTf09Jsj2zuz58t,Avid,Avid,spotify:track:28QpCzFbTf09Jsj2zuz58t,2021-04-25,False,track,60,0.468,0.753,-4.329,0.031,0.179,5.65e-06,0.148,0.18,155.929
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,How Do You Sleep?,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,2019-07-19,False,track,77,0.477,0.682,-4.931,0.0925,0.153,0,0.0763,0.345,110.567
4HR4waG9UGpv8via6RHI27,Sabotage,Better Mistakes,spotify:track:4HR4waG9UGpv8via6RHI27,2021-04-16,True,track,58,0.562,0.565,-5.111,0.044,0.438,0,0.138,0.208,89.862
04NMWz4ctkuILV6mUR2iWp,Lie,Lie,spotify:track:04NMWz4ctkuILV6mUR2iWp,2020-08-07,False,track,64,0.718,0.483,-6.596,0.0381,0.387,0.000208,0.124,0.29,103.997
